Long,Lat,YR_File,File_Date,Case_Num,Loc_Addr,City,State,Zip,Dec_Date,Decision,Rec_Loc,Fil_Loc,Descript,addrtype,addrlocat
-118.4221999764713,34.14987964990093,2001,2001-08-31,ZA-2001-1156-CU,4340 N FULTON    AVE,Los Angeles,CA,91423,2001-08-09,APPROVED,RECORDS CENTER,PIPER TECH 711875,"TO PERMIT WIRELESS TELECOMMUNICATIONS FACILITY.  NEXTEL WILL INSTALL 12 PANEL ANTENNA AND AN EQUIPMENT CABINET ON ROOF.  THE TOTAL LEASE AREA FOR NEXTEL IS 225 SF INCLUDING ANTENNA, TRANSMISSION LINES, COAXIAL CABLE AND AN EQUIPMENT CABINET.",premise,ROOFTOP
-118.4221999764713,34.14987964990093,2001,2009-08-31,ZA-2001-1156-CU-PA3,4340 N FULTON    AVE,Los Angeles,CA,91423,2010-01-22,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 711875,"T-MOBILE UNMANNED WIRELESS FACILITY, 12 ANTENNAS ON ROOFTOP, AND 6 OUTDOOR EQUIPMENT CABINETS TO CO-LOCATE ATOP EXISTING 40' COMMERCIAL BUILDING.",premise,ROOFTOP
-118.42199336395596,34.17135433821754,2005,2005-01-31,ZA-2005-533-CU,5538 N FULTON    AVE,Los Angeles,CA,91401,2005-05-05,APPROVED,RECORDS CENTER,PIPER TECH 763748,55' WIRELESS MONOPALM.,premise,ROOFTOP
-118.27602611343943,34.089626249380835,2004,2004-07-12,ZA-2004-4393-CU,1523 N GOLDEN GATE   AVE,Los Angeles,CA,90026,2004-09-30,APPROVED,RECORDS CENTER,PIPER TECH 744324,INSTALLATION OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON THE STEEPLE/BELL TOWER OF AN EXISTING CHURCH WITH THE EQUIPMENT CABINETS TO BE LOCATED ON THE SECOND FLOOR AND A 6'X13' CONCRETE PAD FOR FUTURE EMERGENCY BACK-UP POWER SUPPLY.,premise,ROOFTOP
-118.47474243743943,34.164345374432386,2003,2003-06-02,ZA-2003-3849-CU,5160 N HASKELL    AVE,Los Angeles,CA,91436,2004-02-12,APPROVED,RECORDS CENTER,PIPER TECH 729009,UNMANNED WIRELESS FACILITY ON A  62' MONOPOLE.,premise,ROOFTOP
-118.43998661909686,34.18017603469176,2005,2005-06-23,ZA-2005-4104-CU,6031 N HAZELTINE    AVE,Los Angeles,CA,91401,2005-10-17,APPROVED,RECORDS CENTER,PIPER TECH 764309,55' TALL WIRELESS MONOPINE.,street_address,RANGE_INTERPOLATED
-118.33871055396526,34.1011046261927,2002,2003-03-11,ZA-2002-1317-CU,1664 N HIGHLAND    AVE,Los Angeles,CA,90028,2002-10-21,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 722512,"TO PERMIT THE CONSTRUCTION, USE AND MAINTENANCE OF A WIRELESS TELECOMMUNICATIONS FACILITY.",street_address,RANGE_INTERPOLATED
-118.33783918813965,34.10662380981476,2001,2001-05-10,ENV-2001-2338-CE-CU,2005 N HIGHLAND    AVE,Los Angeles,CA,90068, , , , ,TO PERMIT A WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.33783918813965,34.10662380981476,2001,2001-12-06,ZA-2001-2337-CU,2005 N HIGHLAND    AVE,Los Angeles,CA,90068,2001-11-19,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 711922,TO PERMIT A WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.43196466360968,34.273434802442615,2005,2005-06-10,ZA-2005-3791-CU-ZV,10438 N ILEX    AVE,Los Angeles,CA,91331,2005-10-17,APPROVED,RECORDS CENTER,PIPER TECH 764302,WIRELESS TELECOMMUNICATIONS FACILITY ON A MONOPALM,street_address,RANGE_INTERPOLATED
-118.19271635399016,34.06530301713754,2007,2007-06-29,ZA-2007-3124-CU,1781 N INDIANA    AVE,Los Angeles,CA,90033,2007-10-03,WITHDRAWN,RECORDS CENTER,PIPER TECH 787371,A WIRELESS TELECOMMUNICATION FACILITY OF SIX ANTENNAE MOUNTED ON A MONOPALM WITH ASSOCIATED FOUR EQUIPMENT CABINETS.,street_address,RANGE_INTERPOLATED
-118.2970287247821,34.10466015231767,2001,2002-02-21,ZA-2001-2968-CU,1840 N KENMORE    AVE,Los Angeles,CA,90027,2002-01-31,TERMINATION,RECORDS CENTER,PIPER TECH 714742,TO PERMIT A ROOF-MOUNTED WIRELESS TELECOMMUNICATIONS FACILITY ON AN EXISTING APARTMENT BUILDING.,street_address,ROOFTOP
-118.29610346003948,34.081070387178755,2001,2001-05-25,ENV-2001-2620-CE-CU,570 N KENMORE    AVE,Los Angeles,CA,90004, , , , ,TO PERMIT A ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY INCLUDING RADIO AND TELEVISION ANTENNAS ON AN EXISTING APARTMENT BUILDING.,premise,ROOFTOP
-118.29610346003948,34.081070387178755,2001,2002-03-14,ZA-2001-2619-CU,570 N KENMORE    AVE,Los Angeles,CA,90004,2002-02-26,TERMINATION,RECORDS CENTER,PIPER TECH 711932,TO PERMIT A ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY INCLUDING RADIO AND TELEVISION ANTENNAS ON AN EXISTING APARTMENT BUILDING.,premise,ROOFTOP
-118.29610346003948,34.081070387178755,2005,2005-07-27,ZA-2005-4998-CU,570 N KENMORE    AVE,Los Angeles,CA,90004,2005-10-12,WITHDRAWN,RECORDS CENTER,PIPER TECH 764330,ROOF TOP WIRELESS ANTENNA.,premise,ROOFTOP
-118.45779122802817,34.1928235638464,2004,2004-01-29,ZA-2004-589-CU,6725 N KESTER    AVE,Los Angeles,CA,91405,2004-05-17,APPROVED,RECORDS CENTER,PIPER TECH 740124,WIRELESS TELECOMMUNICATIONS FACILITY TO 59' HIGH IN COMMERCIAL CORNER,premise,ROOFTOP
-118.34572639633423,34.10403534264755,2000,2001-05-09,ZA-2000-4437-CU,1800 N LA BREA   AVE,Los Angeles,CA,90046,2001-04-19,APPROVED,RECORDS CENTER,PIPER TECH 648898,"REQUEST TO INSTALL, USE AND MAINTAIN A WIRELESS TELECOMMUNICATIONS FACILITY.",street_address,ROOFTOP
-118.34373213640347,34.07807935142603,2005,2005-11-02,ZA-2005-7874-CU,360 N LA BREA   AVE,Los Angeles,CA,90036,2006-04-27,APPROVED,RECORDS CENTER,PIPER TECH 764863,WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.33491966346625,34.089522096256914,2004,2004-05-27,ZA-2004-3393-CU,1040 N LAS PALMAS   AVE,Los Angeles,CA,90038,2004-09-23,APPROVED,RECORDS CENTER,PIPER TECH 743392,CU- PERMIT INSTALLATION OF AN UNMANNED ROOF MOUNTED WIRELESS TELECOM FACILITY CONSISTING OF 3 SECTORS WITH FOUR ANTENNAS PER SECTOR FOR A TOTAL  OF 12 ANTENNAS WITH REELATED EQUIPMENT LOCATED ON THE ROOFTOP BEHIND EXISTING 8 FOOT HIGH PARAPET WALLS.,premise,ROOFTOP
-118.36685477181668,34.22262172570833,2003,2003-12-31,ZA-2003-9412-CU,8365 N LEHIGH    AVE,Los Angeles,CA,91352,2004-04-26,DISMISSED,RECORDS CENTER,PIPER TECH 730927,WIRELESS CELLULAR POLE IN C2-1VL ZONE.,premise,ROOFTOP
-118.4879656384217,34.16487311094726,2004,2004-10-15,ZA-2004-6410-CU,5175 N LIBBIT    AVE,Los Angeles,CA,91436,2005-02-09,APPROVED,RECORDS CENTER,PIPER TECH 755031,WIRELESS TELECOMMUNICATIONS MONOPOLE TO 40' IN THE 1XL HEIGHT DISTRICT.,street_address,RANGE_INTERPOLATED
-118.4879656384217,34.16487311094726,2006,2006-10-11,ZA-2006-8823-CU,5175 N LIBBIT    AVE,Los Angeles,CA,91436,2007-04-19,APPROVED,RECORDS CENTER,PIPER TECH 772955,WIRELESS CELLULAR ANTENNA MONOPOLE.,street_address,RANGE_INTERPOLATED
-118.52732083101895,34.18607646935062,2004,2004-06-16,ZA-2004-3749-CU,6353 N LINDLEY    AVE,Los Angeles,CA,91335,2004-11-12,APPROVED,RECORDS CENTER,PIPER TECH 743410,"WIRELESS TELECOMMUNICATIONS MONOPALM TO 52' HIGH IN XL HEIGHT DISTRICT, WITHOUT REQUIRED LANDSCAPING",street_address,RANGE_INTERPOLATED
-118.52756337614566,34.234965819776086,2007,2007-05-18,ZA-2007-2377-CU,9039 N LINDLEY    AVE,Los Angeles,CA,91325,2008-02-06,APPROVED,RECORDS CENTER,PIPER TECH 787338,"CONSTRUCTION OF A WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 45-FOOT MONOPINE, 12 ANTENNAE AND 5 ASSOCIATED EQUIPMENT CABINETS",premise,ROOFTOP
-118.5088963845417,34.21963569836983,2005,2005-07-28,ZA-2005-5016-CU,8212 N LOUISE    AVE,Los Angeles,CA,91406,2006-03-23,WITHDRAWN,RECORDS CENTER,PIPER TECH 764331,WIRELESS TELECOMMUNICATIONS FACILITY IN CHURCH STEEPLE.,street_address,ROOFTOP
-118.28970745521649,34.091791117445524,2004,2004-06-21,ZA-2004-3833-CU,1129 N MADISON    AVE,Los Angeles,CA,90029,2004-09-30,APPROVED,RECORDS CENTER,PIPER TECH 743415,INSTALLATION OF ROOF-MOUNTED WIRELESS.,premise,ROOFTOP
-118.29893315318444,34.07692606315524,2005,2005-05-27,ZA-2005-3441-CU,318 N MARIPOSA    AVE,Los Angeles,CA,90004,2005-11-16,APPROVED,RECORDS CENTER,PIPER TECH 763826,WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.29893315318444,34.07692606315524,2005,2008-09-04,ZA-2005-3441-CU-PA1,318 N MARIPOSA    AVE,Los Angeles,CA,90004,2010-06-04,TERMINATED,RECORDS CENTER,PIPER TECH 763826,CO LOCATE A WIRELESS ANTENNA,premise,ROOFTOP
-118.34812489814281,34.25725042159441,2004,2004-10-29,ZA-2004-6746-CU,10301 N MARY BELL   AVE,Los Angeles,CA,91040,2005-02-07,APPROVED,RECORDS CENTER,PIPER TECH 755045,WIRELESS TELECOMMUNICATIONS FACILITY MOUNTED ON AN EXISTING SOUTHERN CALIFORNIA EDISON TOWER.,street_address,RANGE_INTERPOLATED
-118.56110646885472,34.240572797914936,2006,2006-08-17,ZA-2006-7252-CU,9345 N MELVIN    AVE,Los Angeles,CA,91324,2006-12-28,APPROVED,RECORDS CENTER,PIPER TECH 772915,"PROPOSED CONSTRUCTION OF A WIRELESS TELECOMMUNICATIONS FACILITY, MONOPINE, 75' TO TOP OF ANTENNAS, 80 FEET OVERALL.",premise,ROOFTOP
-118.30011892935943,34.077112078454626,1999,2015-06-19,ZA-1999-2751-CU-PA1,334 N NORMANDIE    AVE,Los Angeles,CA,90004,2016-01-07,APPROVED,Automated Records,"RM 575, CH","PLAN APPROVAL FOR THE CONSTRUCTION, OPERATION, AND MAINTENANCE OF A VERIZON UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF 12 ANTENNAS AND 12 RRUS MOUNTED TO AN EXISTING ROOFTOP WITH AN EQUIPMENT PLATFORM, CABINETS, AND A STANDBY GENERATOR.",premise,ROOFTOP
-118.30082859843392,34.08298995148544,2001,2002-10-30,ZA-2001-1444-CU-PA1,645 N NORMANDIE    AVE,Los Angeles,CA,90004,2002-10-10,APPROVED,RECORDS CENTER,PIPER TECH 711887,REQUEST THE INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.30082859843392,34.08298995148544,2001,2005-12-12,ZA-2001-1444-CU-PA2,645 N NORMANDIE    AVE,Los Angeles,CA,90004,2006-03-28,APPROVED,RECORDS CENTER,PIPER TECH 711887,ADDITION OF SIX (6) ANTENNAS TO THE EXISTING WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF; REPLACEMENT OF THREE (3) EXISTING EQUIPMENT CABINETS WITH FOUR (4) NEW EQUIPMENT CABINETS AND RELOCATION OF THE FOUR EQUIPMENT CABINETS FROM THE GROUND TO THE,premise,ROOFTOP
-118.49079533156663,34.19181302018398,2004,2004-07-23,ZA-2004-4663-CU,6649 N ODESSA    AVE,Los Angeles,CA,91406,2005-03-17,APPROVED,RECORDS CENTER,PIPER TECH 744336,"A CONDITIONAL USE TO PERMIT THE INSTALLATION, USE AND MAINTENANCE OF UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 58-FOOT HIGH MONOPOLE AND AN 11-FOOT AND 6-INCH BY 20-FOOT EQUIPMENT SHELTER, IN THE M1-1 AND P-1 ZONES.",street_address,ROOFTOP
-118.34018379103121,34.10413947791292,2002,2003-02-13,ZA-2002-4945-CU,1731 N ORCHID    AVE,Los Angeles,CA,90028,2003-01-28,APPROVED,RECORDS CENTER,PIPER TECH 725629,TO PERMIT THE INSTALLATION OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING STRUCTURE.,street_address,RANGE_INTERPOLATED
-118.39042656487204,34.14729994126919,2003,2003-12-09,CPC-2003-8809-ZC-CU,4200 N RADFORD    AVE,Los Angeles,CA,91604,2005-01-24,APPROVED WITH CONDITIONS,JON FOREMAN,"RM 601, CH 759804","A ZONE CHANGE REQUEST FROM (Q)MR2-1L TO (Q)MR2-1L IN ORDER TO REVISE THE ""Q"""" CONDITIONS TO PERMIT THE PROPOSED PROJECT.  ALSO REQUESTED IS A CU TO PERMIT A WIRELESS TELECOMMUNICATIONS FACILITIES TO INCLUDE ABOUT 23 GROUND LEVEL SATELLITE RECEIVING DISHE",street_address,ROOFTOP
-118.32730194985693,34.07838441214864,2004,2004-01-12,ZA-2004-179-CU,455 N ROSSMORE    AVE,Los Angeles,CA,90004,2004-06-25,WITHDRAWN,RECORDS CENTER,PIPER TECH 740111,CONDITIONAL USE FOR ROOF-MOUNTED WIRELESS CELLULAR ANTENNA.,street_address,RANGE_INTERPOLATED
-118.41115968162947,34.22754621120203,2004,2004-07-15,ZA-2004-4474-CU,8321 N SHELDON    AVE,Los Angeles,CA, ,2004-10-28,APPROVED,RECORDS CENTER,PIPER TECH 744325,WIRELESS COMMUNITICATIONS FACILITY ON EXISTING DWP TOWER.,street_address,RANGE_INTERPOLATED
-118.55794439905462,34.237535421673606,2001,2001-10-18,ZA-2001-1643-CU,9200 N SHIRLEY    AVE,Los Angeles,CA,91324,2001-09-28,APPROVED,RECORDS CENTER,PIPER TECH 711898,"CONDITIONAL USE FOR THE INSTALLATION, USE, AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF 4 ROOF-MOUNTED PANEL ANTENNAS AND TWO EQUIPMENT CABINETS.",street_address,ROOFTOP
-118.55811507895862,34.23956282677867,1999,1999-11-16,EAF-1999-2648-CU,9301 N SHIRLEY    AVE,Los Angeles,CA,91324, , , , ,WIRELESS,street_address,ROOFTOP
-118.55811507895862,34.23956282677867,1999,2000-05-10,ZA-1999-2647-CU,9301 N SHIRLEY    AVE,Los Angeles,CA,91324,2000-04-19,APPROVED,RECORDS CENTER,PIPER TECH 629883,WIRELESS,street_address,ROOFTOP
-118.61447537988421,34.17320496429432,2006,2006-11-29,ZA-2006-10024-CU,5650 N SHOUP    AVE,Los Angeles,CA,91367,2007-06-12,APPROVED,RECORDS CENTER,PIPER TECH 773080,CONSTRUCTION OF A WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 57-FOOT MONOPINE WITH 12 ANTENNAS,street_address,ROOFTOP
-118.61511318373594,34.18146168093291,2006,2006-04-27,ZA-2006-3583-CU,6117 N SHOUP    AVE,Los Angeles,CA,91367,2007-03-12,TERMINATED,RECORDS CENTER,PIPER TECH 765685,"WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF OVER-IN-HEIGHT, 50-FOOT HIGH MONOPINE EQUIPMENT SHELTER",premise,ROOFTOP
-118.61446639673137,34.19212510113676,2006,2006-03-21,ZA-2006-2138-CU,6408 N SHOUP    AVE,Los Angeles,CA,91303,2006-11-06,APPROVED,RECORDS CENTER,PIPER TECH 765660,WIRELESS TELECOMMUNICATIONS FACILITY,street_address,RANGE_INTERPOLATED
-118.55350672155105,34.18711680545856,2007,2007-05-11,ZA-2007-2263-CU,6421 N TAMPA    AVE,Los Angeles,CA,91335,2007-12-17,APPROVED,RECORDS CENTER,PIPER TECH 787335,"COSNTRUCTION OF A WIRELESS TELECOMMUNICATIONS FACILITY MOUNTED ON A 55-FOOT MONOPALM AND CONSISTING OF 6 ANETNNAS, 4 EQUIPMENT CABINETS, A GPS ANTENNA AND MICROWAVE DISH",street_address,RANGE_INTERPOLATED
-118.55325519327147,34.22068304836837,2005,2005-11-28,ZA-2005-8576-CU,8300 N TAMPA    AVE,Los Angeles,CA,91324,2006-06-16,APPROVED,RECORDS CENTER,PIPER TECH 764878,WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.450218430183,34.292198844585194,2006,2006-06-13,ZA-2006-5103-CU,12165 N TRUMAN    AVE,Los Angeles,CA,91342,2007-04-06,TERMINATED,RECORDS CENTER,PIPER TECH 765715,WIRELESS TELECOMMUNICATIONS FACILITIES,street_address,RANGE_INTERPOLATED
-118.37874846617848,34.149849913074426,2001,2002-04-02,ZA-2001-1652-CU,4370 N TUJUNGA    AVE,Los Angeles,CA,91604,2001-10-12,APPROVED,RECORDS CENTER,PIPER TECH 711899,INSTALLATION OF A STEALTH WIRELESS TELECOMM. FACILITY,premise,ROOFTOP
-118.31543520495367,34.098575499947074,2004,2004-03-26,ZA-2004-1833-CU,1522 N VAN NESS   AVE,Los Angeles,CA,90028,2004-07-16,APPROVED,RECORDS CENTER,PIPER TECH 740180,INSTALLATION OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY (LIGHT POLE) IN THE C2-1 ZONE.,street_address,ROOFTOP
-118.31543520495367,34.098575499947074,2004,2015-01-22,ZA-2004-1833-CU-1A-PA1,1522 N VAN NESS   AVE,Los Angeles,CA,90028, , , , ,PLAN APPROVAL FOR THE REMOVAL OF AN EXISTING 50-FOOT WIRELESS LIGHT POLE AND THE INSTALLATION OF A NEW 65-FOOT MONOPINE WITHIN THE EXISTING LEASE AREA.,street_address,ROOFTOP
-118.31543520495367,34.098575499947074,2004,2015-01-22,ZA-2004-1833-CU-PA1,1522 N VAN NESS   AVE,Los Angeles,CA,90028,2015-08-19,WITHDRAWN,RECORDS CENTER,Piper Tech 740180,PLAN APPROVAL FOR THE REMOVAL OF AN EXISTING 50-FOOT WIRELESS LIGHT POLE AND THE INSTALLATION OF A NEW 65-FOOT MONOPINE WITHIN THE EXISTING LEASE AREA.,street_address,ROOFTOP
-118.59210732930968,34.181996741803054,2002,2002-12-12,ZA-2002-7155-CU-SPP,6140 N VARIEL    AVE,Los Angeles,CA,91367,2003-04-25,APPROVED,RECORDS CENTER,PIPER TECH 726209,WIRELESS MONOPOLE IN WC ZONE (WARNER CENTER SP).,premise,ROOFTOP
-118.29124357435235,34.08989407111132,2001,2002-07-25,ZA-2001-3162-CU,1000 N VERMONT    AVE,Los Angeles,CA,90029,2002-03-22,APPROVED,RECORDS CENTER,PIPER TECH 714752,NEXTEL PROPOSES THE USE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF 3 SETS OF ANTENNAS (5 ANTENNAS EACH SECTOR) TO BE HOUSED BEHIND SCREENING ON THE ROOFTOP OF THE BUILDLING OF AN EQUIPMENT SHELTER TO BE LOCATED ABOVE AN EXISTING TR,street_address,ROOFTOP
-118.29173764775861,34.0845746752738,2005,2005-10-31,ZA-2005-7824-CU,739 N VERMONT    AVE,Los Angeles,CA,90029,2006-04-05,APPROVED,RECORDS CENTER,PIPER TECH 764861,WIRELESS TELECOMMUNICATIONS FACILITY,street_address,RANGE_INTERPOLATED
-118.37034921827194,34.213284467391006,2007,2007-08-07,ZA-2007-3811-CU,7838 N VINELAND    AVE,Los Angeles,CA,91352,2008-01-04,APPROVED,RECORDS CENTER,PIPER TECH 788429,"ROOF-MOUNTED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF 12 SCREENED ANTENNAS, 1 GPS ANTENNA AND 3 EQUIPMENT CABINETS ON THE GROUND.",street_address,RANGE_INTERPOLATED
-118.3091469979649,34.082744428245135,1999,2000-06-19,ZA-1999-2838-CU,633 N WESTERN    AVE,Los Angeles,CA,90004,2000-05-24,APPROVED,RECORDS CENTER,PIPER TECH 629887,"TO PERMIT THE INSTALLATION, USE AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON AN EXISTING COMMERCIAL BUILDING.",street_address,RANGE_INTERPOLATED
-118.3091469979649,34.082744428245135,1999,2002-07-03,ZA-1999-2838-CU-PA1,633 N WESTERN    AVE,Los Angeles,CA,90004,2003-05-01,WITHDRAWN,RECORDS CENTER,PIPER TECH 629887,ADDITION OF 2 RADIO CABINETS AT EXISTING WIRELESS FACILITY,street_address,RANGE_INTERPOLATED
-118.51764597540898,34.19345514748621,2002,2002-11-12,ZA-2002-2433-CU-ZV,6730 N WHITE OAK   AVE,Los Angeles,CA,91406,2002-10-22,APPROVED,RECORDS CENTER,PIPER TECH 725560,A VERIZON WIRELESS COMMUNICATION FACILITY MONOPOLE DISGUISED AS A FLAGPOLE WITH EQUIPMENT CABINETS ABOVE TRASH ENCLOSURE.,premise,ROOFTOP
-118.33136233494112,34.09961691402568,2006,2006-08-15,ZA-2006-7215-CU,1557 N WILCOX    AVE,Los Angeles,CA,90028,2006-10-27,WITHDRAWN,RECORDS CENTER,PIPER TECH 772913,WIRELESS TELECOMMUNICATIONS FACILITY CELLULAR ANTENNA ON ROOF TOP.,street_address,ROOFTOP
-118.33138030124682,34.08403155731599,2007,2007-07-19,ZA-2007-3431-CU,711 N WILCOX    AVE,Los Angeles,CA,90038,2008-01-18,APPROVED,RECORDS CENTER,PIPER TECH 787384,INSTALLATION OF A NEW WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING 4-STORY APARTMENT COMPLEX IN THE R3-1 ZONE.,premise,ROOFTOP
-118.57103285274422,34.182405466570486,2001,2003-10-03,ZA-2001-5085-CU-PA1,6201 N WINNETKA    AVE,Los Angeles,CA,91371,2003-11-25,APPROVED,RECORDS CENTER,PIPER TECH 714820,PLAN APPROVAL FOR COLLOCATION OF WIRELESS TELEPHONE ANTENNAS.,street_address,ROOFTOP
-118.57103285274422,34.182405466570486,2001,2008-12-19,ZA-2001-5085-CU-PA2,6201 N WINNETKA    AVE,Los Angeles,CA,91371,2009-04-17,APPROVED,RECORDS CENTER,PIPER TECH 714820,"REMOVAL OF THE EXISTING WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF 31-FOOT HIGH MONOPOLE AND ATTACHED ANTENNAS AND GROUND-MOUNTED EQUIPMENT CABINETS AUTHORIZED UNDER CASE NO. ZA-2000-143-ZV, TO GIVE WAY FOR THE CONSTRUCTION OF A NEW ENTRY SIGN TO",street_address,ROOFTOP
-118.57144607777488,34.21026839357746,2002,2002-12-31,ZA-2002-3101-CU,7657 N WINNETKA    AVE,Los Angeles,CA,91306,2002-12-11,APPROVED,RECORDS CENTER,PIPER TECH 725581,"REQUEST FOR A WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF EXISTING TWO-STORY COMMERCIAL BUILDING AT 34'-0"" IN THE C1-1VL ZONE.",street_address,ROOFTOP
-118.48432746152102,34.27139336643273,2004,2004-07-23,ZA-2004-4669-CU,11050 N WOODLEY    AVE,Los Angeles,CA,91344,2004-12-13,APPROVED,RECORDS CENTER,PIPER TECH 744336,"A CU TO ALLOW THE CONSTRUCTION, USE AND MAINTENANCE OF A ROOF MOUNTED WIRELESS TELECOMMUNICATRIONS FACILITY TO A MAXIMUM HEIGHT OF 36 FEET.  THE EQUIPMENT WILL BE SITUATED ON THE 20' 8",premise,ROOFTOP
-118.48644748559154,34.24919419059587,2001,2001-04-12,ZA-2001-1749-CU,9825 N WOODLEY    AVE,Los Angeles,CA,91342,2003-01-02,APPROVED,RECORDS CENTER,PIPER TECH 711901,TO PERMIT A ROOFTOP WIRELESS TELECOMMUNICATIONS INSTALLATION WITH ANTENNAS AND NECESSARY CABINETS IN ACCORDANCE WITH WTF ORDIANCE LOCATED ON THE ROOF OF AN EXISTING PRIVATE HIGH SCHOOL.,street_address,ROOFTOP
-118.43647420633593,34.230524531020365,2000,2001-02-22,ZA-2000-4272-CU,8800 N WOODMAN    AVE,Los Angeles,CA,91331,2001-02-02,APPROVED,RECORDS CENTER,PIPER TECH 648890,"REQUEST TO INSTALL, OPERATE AND MAINTAIN A WIRELESS TELECOMMUNICATIONS FACILITY IN THE R1-1 ZONE.",street_address,ROOFTOP
-118.52797660117638,34.29733447385844,2003,2003-09-25,ZA-2003-6721-CU,12355 N ZELZAH    AVE,Los Angeles,CA,91344,2004-06-14,APPROVED,RECORDS CENTER,PIPER TECH 730869,"CONSTRUCTION OF A WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF THREE SECTORS OF PIPE-MOUNTED ANTENNAS, PIPE-MOUNTED MICROWAVE DISH, 4-UNIT BTS EQUIPMENT, ONE MICROWAVE CABINET AND ELECTRICAL SERVICE.",street_address,RANGE_INTERPOLATED
-118.32998791255642,34.10059880699035,2001,2001-03-02,ENV-2001-1020-CE-CU,1635 N CAHUENGA    BLVD,Los Angeles,CA,90028, , , , ,REQUEST TO INSTALL AND MAINTAIN AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING BUILDING.,premise,ROOFTOP
-118.32998791255642,34.10059880699035,2001,2001-09-25,ZA-2001-1019-CU,1635 N CAHUENGA    BLVD,Los Angeles,CA,90028,2001-09-06,APPROVED,RECORDS CENTER,PIPER TECH 711872,REQUEST TO INSTALL AND MAINTAIN AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING BUILDING.,premise,ROOFTOP
-118.36159962740459,34.17559808322674,2006,2006-03-30,ZA-2006-2346-CU,5742 N CAHUENGA    BLVD,Los Angeles,CA,91601,2006-10-17,APPROVED,RECORDS CENTER,Piper Tech 765666,WIRELESS MONOPINE INSTALLATION.,street_address,RANGE_INTERPOLATED
-118.36159962740459,34.17559808322674,2006,2010-07-14,ZA-2006-2346-CU-PA1,5742 N CAHUENGA    BLVD,Los Angeles,CA,91601,2011-04-15,WITHDRAWN,RECORDS CENTER,Piper Tech 765666,"A CO-LOCATION OF A WIRELESS FACILITY INCLUDING 3 SECTORS MADE OF A PANEL ANTENNA, RADIO UNIT AND PARABOLIC ANTENNA, AND A GPS ANTENNA MOUNTED ON THE 50'MONOPINE, AND 1 EQUIPMENT CABINET NEXT TO THE EXISTING CABINETS.",street_address,RANGE_INTERPOLATED
-118.22292669699509,34.12362539253426,2006,2006-05-04,ZA-2006-3840-CU,4323 N EAGLE ROCK   BLVD,Los Angeles,CA,90041,2006-08-17,APPROVED,RECORDS CENTER,PIPER TECH 765688,ROOF MOUNTED WIRELESS ANTENNA.,street_address,ROOFTOP
-118.22113904957968,34.123498971680775,2002,2002-12-06,ZA-2002-1787-CU,4364 N EAGLE ROCK   BLVD,Los Angeles,CA,90041,2002-11-15,WITHDRAWN,RECORDS CENTER,PIPER TECH 722532,REQUEST FOR THE INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON AN EXISTING BUILDING IN THE M1-1 ZONE.,street_address,ROOFTOP
